"";"vuosi";"atyyppi";"atyyppi_tp";"amma3";"N"
"8115";2013;"kaupms";"kaupms";"tsto & aspal tt";4436
"8116";2013;"kaupms";"kaupms";"pal, myynti & hoito tt";24692
"8117";2013;"kaupms";"kaupms";"maanvil & metsä tt";8684
"8118";2013;"kaupms";"kaupms";"rakennus tt";5828
"8119";2013;"kaupms";"kaupms";"korj & valm tt";6941
"8120";2013;"kaupms";"kaupms";"pros tt";5007
"8121";2013;"kaupms";"kaupms";"kulj tt";6195
"8122";2013;"kaupms";"kaupms";"siivoojat & kettiö tt";5249
"8123";2013;"kaupms";"kaupms";"muut tt";2360
"8124";2013;"kaupms";"kaupms";NA;4239
"8125";2013;"kaupms";"kaup";"sotilaat";126
"8126";2013;"kaupms";"kaup";"johtajat";1104
"8127";2013;"kaupms";"kaup";"erityisasiantuntijat";4601
"8128";2013;"kaupms";"kaup";"asiantuntijat";5932
"8129";2013;"kaupms";"kaup";"tsto & aspal tt";1772
"8130";2013;"kaupms";"kaup";"pal, myynti & hoito tt";6620
"8131";2013;"kaupms";"kaup";"maanvil & metsä tt";220
"8132";2013;"kaupms";"kaup";"rakennus tt";1465
"8133";2013;"kaupms";"kaup";"korj & valm tt";3401
"8134";2013;"kaupms";"kaup";"pros tt";2555
"8135";2013;"kaupms";"kaup";"kulj tt";1483
"8136";2013;"kaupms";"kaup";"siivoojat & kettiö tt";945
"8137";2013;"kaupms";"kaup";"muut tt";1224
"8138";2013;"kaupms";"kaup";NA;239
"8139";2013;"kaupms";"tkakeskus";"sotilaat";60
"8140";2013;"kaupms";"tkakeskus";"johtajat";558
"8141";2013;"kaupms";"tkakeskus";"erityisasiantuntijat";2467
"8142";2013;"kaupms";"tkakeskus";"asiantuntijat";2925
"8143";2013;"kaupms";"tkakeskus";"tsto & aspal tt";711
"8144";2013;"kaupms";"tkakeskus";"pal, myynti & hoito tt";2430
"8145";2013;"kaupms";"tkakeskus";"maanvil & metsä tt";83
"8146";2013;"kaupms";"tkakeskus";"rakennus tt";603
"8147";2013;"kaupms";"tkakeskus";"korj & valm tt";1361
"8148";2013;"kaupms";"tkakeskus";"pros tt";960
"8149";2013;"kaupms";"tkakeskus";"kulj tt";826
"8150";2013;"kaupms";"tkakeskus";"siivoojat & kettiö tt";462
"8151";2013;"kaupms";"tkakeskus";"muut tt";431
"8152";2013;"kaupms";"tkakeskus";NA;120
"8153";2013;"kaupms";"yokaup";"sotilaat";220
"8154";2013;"kaupms";"yokaup";"johtajat";1869
"8155";2013;"kaupms";"yokaup";"erityisasiantuntijat";10213
"8156";2013;"kaupms";"yokaup";"asiantuntijat";11908
"8157";2013;"kaupms";"yokaup";"tsto & aspal tt";3165
"8158";2013;"kaupms";"yokaup";"pal, myynti & hoito tt";8019
"8159";2013;"kaupms";"yokaup";"maanvil & metsä tt";172
"8160";2013;"kaupms";"yokaup";"rakennus tt";2176
"8161";2013;"kaupms";"yokaup";"korj & valm tt";4274
"8162";2013;"kaupms";"yokaup";"pros tt";1992
"8163";2013;"kaupms";"yokaup";"kulj tt";1945
"8164";2013;"kaupms";"yokaup";"siivoojat & kettiö tt";1307
"8165";2013;"kaupms";"yokaup";"muut tt";1031
"8166";2013;"kaupms";"yokaup";NA;425
"8167";2013;"kaupms";"pk";"sotilaat";87
"8168";2013;"kaupms";"pk";"johtajat";2187
"8169";2013;"kaupms";"pk";"erityisasiantuntijat";7752
"8170";2013;"kaupms";"pk";"asiantuntijat";8295
"8171";2013;"kaupms";"pk";"tsto & aspal tt";2659
"8172";2013;"kaupms";"pk";"pal, myynti & hoito tt";4303
"8173";2013;"kaupms";"pk";"maanvil & metsä tt";87
"8174";2013;"kaupms";"pk";"rakennus tt";1432
"8175";2013;"kaupms";"pk";"korj & valm tt";2010
"8176";2013;"kaupms";"pk";"pros tt";572
"8177";2013;"kaupms";"pk";"kulj tt";1183
"8178";2013;"kaupms";"pk";"siivoojat & kettiö tt";552
"8179";2013;"kaupms";"pk";"muut tt";958
"8180";2013;"kaupms";"pk";NA;380
"8181";2013;"kaup";"ms";"johtajat";37
"8182";2013;"kaup";"ms";"erityisasiantuntijat";90
"8183";2013;"kaup";"ms";"asiantuntijat";108
"8184";2013;"kaup";"ms";"tsto & aspal tt";31
"8185";2013;"kaup";"ms";"pal, myynti & hoito tt";110
"8186";2013;"kaup";"ms";"maanvil & metsä tt";6
"8187";2013;"kaup";"ms";"rakennus tt";36
"8188";2013;"kaup";"ms";"korj & valm tt";38
"8189";2013;"kaup";"ms";"pros tt";32
"8190";2013;"kaup";"ms";"kulj tt";73
"8191";2013;"kaup";"ms";"siivoojat & kettiö tt";16
"8192";2013;"kaup";"ms";"muut tt";12
"8193";2013;"kaup";"ms";NA;9
"8194";2013;"kaup";"ydinms";"sotilaat";72
"8195";2013;"kaup";"ydinms";"johtajat";264
"8196";2013;"kaup";"ydinms";"erityisasiantuntijat";964
"8197";2013;"kaup";"ydinms";"asiantuntijat";833
"8198";2013;"kaup";"ydinms";"tsto & aspal tt";185
"8199";2013;"kaup";"ydinms";"pal, myynti & hoito tt";813
"8200";2013;"kaup";"ydinms";"maanvil & metsä tt";96
"8201";2013;"kaup";"ydinms";"rakennus tt";197
"8202";2013;"kaup";"ydinms";"korj & valm tt";384
"8203";2013;"kaup";"ydinms";"pros tt";339
"8204";2013;"kaup";"ydinms";"kulj tt";398
"8205";2013;"kaup";"ydinms";"siivoojat & kettiö tt";155
"8206";2013;"kaup";"ydinms";"muut tt";121
"8207";2013;"kaup";"ydinms";NA;66
"8208";2013;"kaup";"kaupms";"sotilaat";263
"8209";2013;"kaup";"kaupms";"johtajat";642
"8210";2013;"kaup";"kaupms";"erityisasiantuntijat";2963
"8211";2013;"kaup";"kaupms";"asiantuntijat";2551
"8212";2013;"kaup";"kaupms";"tsto & aspal tt";794
"8213";2013;"kaup";"kaupms";"pal, myynti & hoito tt";2922
"8214";2013;"kaup";"kaupms";"maanvil & metsä tt";199
"8215";2013;"kaup";"kaupms";"rakennus tt";980
"8216";2013;"kaup";"kaupms";"korj & valm tt";1477
"8217";2013;"kaup";"kaupms";"pros tt";1421
"8218";2013;"kaup";"kaupms";"kulj tt";1212
"8219";2013;"kaup";"kaupms";"siivoojat & kettiö tt";504
"8220";2013;"kaup";"kaupms";"muut tt";654
"8221";2013;"kaup";"kaupms";NA;193
"8222";2013;"kaup";"kaup";"sotilaat";509
"8223";2013;"kaup";"kaup";"johtajat";6471
"8224";2013;"kaup";"kaup";"erityisasiantuntijat";26566
"8225";2013;"kaup";"kaup";"asiantuntijat";30377
"8226";2013;"kaup";"kaup";"tsto & aspal tt";10609
"8227";2013;"kaup";"kaup";"pal, myynti & hoito tt";46372
"8228";2013;"kaup";"kaup";"maanvil & metsä tt";4682
"8229";2013;"kaup";"kaup";"rakennus tt";8680
"8230";2013;"kaup";"kaup";"korj & valm tt";13913
"8231";2013;"kaup";"kaup";"pros tt";12793
"8232";2013;"kaup";"kaup";"kulj tt";7909
"8233";2013;"kaup";"kaup";"siivoojat & kettiö tt";9345
"8234";2013;"kaup";"kaup";"muut tt";6358
"8235";2013;"kaup";"kaup";NA;6842
"8236";2013;"kaup";"tkakeskus";"sotilaat";82
"8237";2013;"kaup";"tkakeskus";"johtajat";740
"8238";2013;"kaup";"tkakeskus";"erityisasiantuntijat";3194
"8239";2013;"kaup";"tkakeskus";"asiantuntijat";3547
"8240";2013;"kaup";"tkakeskus";"tsto & aspal tt";878
"8241";2013;"kaup";"tkakeskus";"pal, myynti & hoito tt";2615
"8242";2013;"kaup";"tkakeskus";"maanvil & metsä tt";57
"8243";2013;"kaup";"tkakeskus";"rakennus tt";637
"8244";2013;"kaup";"tkakeskus";"korj & valm tt";1328
"8245";2013;"kaup";"tkakeskus";"pros tt";884
"8246";2013;"kaup";"tkakeskus";"kulj tt";847
"8247";2013;"kaup";"tkakeskus";"siivoojat & kettiö tt";490
"8248";2013;"kaup";"tkakeskus";"muut tt";459
"8249";2013;"kaup";"tkakeskus";NA;142
"8250";2013;"kaup";"yokaup";"sotilaat";371
"8251";2013;"kaup";"yokaup";"johtajat";2425
"8252";2013;"kaup";"yokaup";"erityisasiantuntijat";12215
"8253";2013;"kaup";"yokaup";"asiantuntijat";12246
"8254";2013;"kaup";"yokaup";"tsto & aspal tt";3808
"8255";2013;"kaup";"yokaup";"pal, myynti & hoito tt";8105
"8256";2013;"kaup";"yokaup";"maanvil & metsä tt";122
"8257";2013;"kaup";"yokaup";"rakennus tt";1595
"8258";2013;"kaup";"yokaup";"korj & valm tt";3857
"8259";2013;"kaup";"yokaup";"pros tt";1826
"8260";2013;"kaup";"yokaup";"kulj tt";1509
"8261";2013;"kaup";"yokaup";"siivoojat & kettiö tt";1338
"8262";2013;"kaup";"yokaup";"muut tt";1063
"8263";2013;"kaup";"yokaup";NA;479
"8264";2013;"kaup";"pk";"sotilaat";190
"8265";2013;"kaup";"pk";"johtajat";4666
"8266";2013;"kaup";"pk";"erityisasiantuntijat";16336
"8267";2013;"kaup";"pk";"asiantuntijat";16085
"8268";2013;"kaup";"pk";"tsto & aspal tt";5651
"8269";2013;"kaup";"pk";"pal, myynti & hoito tt";7849
"8270";2013;"kaup";"pk";"maanvil & metsä tt";78
"8271";2013;"kaup";"pk";"rakennus tt";2232
"8272";2013;"kaup";"pk";"korj & valm tt";3140
"8273";2013;"kaup";"pk";"pros tt";1045
"8274";2013;"kaup";"pk";"kulj tt";1810
"8275";2013;"kaup";"pk";"siivoojat & kettiö tt";1201
"8276";2013;"kaup";"pk";"muut tt";1874
"8277";2013;"kaup";"pk";NA;823
"8278";2013;"tkakeskus";"ms";"sotilaat";4
"8279";2013;"tkakeskus";"ms";"johtajat";170
"8280";2013;"tkakeskus";"ms";"erityisasiantuntijat";633
"8281";2013;"tkakeskus";"ms";"asiantuntijat";654
"8282";2013;"tkakeskus";"ms";"tsto & aspal tt";175
"8283";2013;"tkakeskus";"ms";"pal, myynti & hoito tt";796
"8284";2013;"tkakeskus";"ms";"maanvil & metsä tt";83
"8285";2013;"tkakeskus";"ms";"rakennus tt";213
"8286";2013;"tkakeskus";"ms";"korj & valm tt";363
"8287";2013;"tkakeskus";"ms";"pros tt";358
"8288";2013;"tkakeskus";"ms";"kulj tt";501
"8289";2013;"tkakeskus";"ms";"siivoojat & kettiö tt";114
"8290";2013;"tkakeskus";"ms";"muut tt";123
"8291";2013;"tkakeskus";"ms";NA;46
"8292";2013;"tkakeskus";"ydinms";"sotilaat";107
"8293";2013;"tkakeskus";"ydinms";"johtajat";514
"8294";2013;"tkakeskus";"ydinms";"erityisasiantuntijat";2377
"8295";2013;"tkakeskus";"ydinms";"asiantuntijat";2239
"8296";2013;"tkakeskus";"ydinms";"tsto & aspal tt";599
"8297";2013;"tkakeskus";"ydinms";"pal, myynti & hoito tt";2188
"8298";2013;"tkakeskus";"ydinms";"maanvil & metsä tt";351
"8299";2013;"tkakeskus";"ydinms";"rakennus tt";601
"8300";2013;"tkakeskus";"ydinms";"korj & valm tt";1424
"8301";2013;"tkakeskus";"ydinms";"pros tt";1272
"8302";2013;"tkakeskus";"ydinms";"kulj tt";1113
"8303";2013;"tkakeskus";"ydinms";"siivoojat & kettiö tt";345
"8304";2013;"tkakeskus";"ydinms";"muut tt";323
"8305";2013;"tkakeskus";"ydinms";NA;133
"8306";2013;"tkakeskus";"kaupms";"sotilaat";33
"8307";2013;"tkakeskus";"kaupms";"johtajat";340
"8308";2013;"tkakeskus";"kaupms";"erityisasiantuntijat";1285
"8309";2013;"tkakeskus";"kaupms";"asiantuntijat";1431
"8310";2013;"tkakeskus";"kaupms";"tsto & aspal tt";321
"8311";2013;"tkakeskus";"kaupms";"pal, myynti & hoito tt";1276
"8312";2013;"tkakeskus";"kaupms";"maanvil & metsä tt";75
"8313";2013;"tkakeskus";"kaupms";"rakennus tt";534
"8314";2013;"tkakeskus";"kaupms";"korj & valm tt";745
"8315";2013;"tkakeskus";"kaupms";"pros tt";646
"8316";2013;"tkakeskus";"kaupms";"kulj tt";581
"8317";2013;"tkakeskus";"kaupms";"siivoojat & kettiö tt";206
"8318";2013;"tkakeskus";"kaupms";"muut tt";345
"8319";2013;"tkakeskus";"kaupms";NA;74
"8320";2013;"tkakeskus";"kaup";"sotilaat";137
"8321";2013;"tkakeskus";"kaup";"johtajat";410
"8322";2013;"tkakeskus";"kaup";"erityisasiantuntijat";1781
"8323";2013;"tkakeskus";"kaup";"asiantuntijat";1857
"8324";2013;"tkakeskus";"kaup";"tsto & aspal tt";425
"8325";2013;"tkakeskus";"kaup";"pal, myynti & hoito tt";1690
"8326";2013;"tkakeskus";"kaup";"maanvil & metsä tt";60
"8327";2013;"tkakeskus";"kaup";"rakennus tt";547
"8328";2013;"tkakeskus";"kaup";"korj & valm tt";1092
"8329";2013;"tkakeskus";"kaup";"pros tt";854
"8330";2013;"tkakeskus";"kaup";"kulj tt";662
"8331";2013;"tkakeskus";"kaup";"siivoojat & kettiö tt";257
"8332";2013;"tkakeskus";"kaup";"muut tt";386
"8333";2013;"tkakeskus";"kaup";NA;125
"8334";2013;"tkakeskus";"tkakeskus";"sotilaat";1448
"8335";2013;"tkakeskus";"tkakeskus";"johtajat";9439
"8336";2013;"tkakeskus";"tkakeskus";"erityisasiantuntijat";42373
"8337";2013;"tkakeskus";"tkakeskus";"asiantuntijat";52971
"8338";2013;"tkakeskus";"tkakeskus";"tsto & aspal tt";18413
"8339";2013;"tkakeskus";"tkakeskus";"pal, myynti & hoito tt";73050
"8340";2013;"tkakeskus";"tkakeskus";"maanvil & metsä tt";9789
"8341";2013;"tkakeskus";"tkakeskus";"rakennus tt";11638
"8342";2013;"tkakeskus";"tkakeskus";"korj & valm tt";25440
"8343";2013;"tkakeskus";"tkakeskus";"pros tt";18580
"8344";2013;"tkakeskus";"tkakeskus";"kulj tt";14404
"8345";2013;"tkakeskus";"tkakeskus";"siivoojat & kettiö tt";15420
"8346";2013;"tkakeskus";"tkakeskus";"muut tt";7502
"8347";2013;"tkakeskus";"tkakeskus";NA;8262
"8348";2013;"tkakeskus";"yokaup";"sotilaat";116
"8349";2013;"tkakeskus";"yokaup";"johtajat";417
"8350";2013;"tkakeskus";"yokaup";"erityisasiantuntijat";2390
"8351";2013;"tkakeskus";"yokaup";"asiantuntijat";2321
"8352";2013;"tkakeskus";"yokaup";"tsto & aspal tt";609
"8353";2013;"tkakeskus";"yokaup";"pal, myynti & hoito tt";1528
"8354";2013;"tkakeskus";"yokaup";"maanvil & metsä tt";40
"8355";2013;"tkakeskus";"yokaup";"rakennus tt";627
"8356";2013;"tkakeskus";"yokaup";"korj & valm tt";889
"8357";2013;"tkakeskus";"yokaup";"pros tt";411
"8358";2013;"tkakeskus";"yokaup";"kulj tt";584
"8359";2013;"tkakeskus";"yokaup";"siivoojat & kettiö tt";353
"8360";2013;"tkakeskus";"yokaup";"muut tt";292
"8361";2013;"tkakeskus";"yokaup";NA;221
"8362";2013;"tkakeskus";"pk";"sotilaat";43
"8363";2013;"tkakeskus";"pk";"johtajat";537
"8364";2013;"tkakeskus";"pk";"erityisasiantuntijat";1889
"8365";2013;"tkakeskus";"pk";"asiantuntijat";1973
"8366";2013;"tkakeskus";"pk";"tsto & aspal tt";529
"8367";2013;"tkakeskus";"pk";"pal, myynti & hoito tt";928
"8368";2013;"tkakeskus";"pk";"maanvil & metsä tt";14
"8369";2013;"tkakeskus";"pk";"rakennus tt";449
"8370";2013;"tkakeskus";"pk";"korj & valm tt";332
"8371";2013;"tkakeskus";"pk";"pros tt";116
"8372";2013;"tkakeskus";"pk";"kulj tt";396
"8373";2013;"tkakeskus";"pk";"siivoojat & kettiö tt";143
"8374";2013;"tkakeskus";"pk";"muut tt";168
"8375";2013;"tkakeskus";"pk";NA;218
"8376";2013;"yokaup";"ms";"sotilaat";20
"8377";2013;"yokaup";"ms";"johtajat";244
"8378";2013;"yokaup";"ms";"erityisasiantuntijat";1163
"8379";2013;"yokaup";"ms";"asiantuntijat";703
"8380";2013;"yokaup";"ms";"tsto & aspal tt";206
"8381";2013;"yokaup";"ms";"pal, myynti & hoito tt";913
"8382";2013;"yokaup";"ms";"maanvil & metsä tt";80
"8383";2013;"yokaup";"ms";"rakennus tt";206
"8384";2013;"yokaup";"ms";"korj & valm tt";230
"8385";2013;"yokaup";"ms";"pros tt";219
"8386";2013;"yokaup";"ms";"kulj tt";507
"8387";2013;"yokaup";"ms";"siivoojat & kettiö tt";145
"8388";2013;"yokaup";"ms";"muut tt";97
"8389";2013;"yokaup";"ms";NA;59
"8390";2013;"yokaup";"ydinms";"sotilaat";159
"8391";2013;"yokaup";"ydinms";"johtajat";447
"8392";2013;"yokaup";"ydinms";"erityisasiantuntijat";2249
"8393";2013;"yokaup";"ydinms";"asiantuntijat";1317
"8394";2013;"yokaup";"ydinms";"tsto & aspal tt";329
"8395";2013;"yokaup";"ydinms";"pal, myynti & hoito tt";1417
"8396";2013;"yokaup";"ydinms";"maanvil & metsä tt";149
"8397";2013;"yokaup";"ydinms";"rakennus tt";369
"8398";2013;"yokaup";"ydinms";"korj & valm tt";590
"8399";2013;"yokaup";"ydinms";"pros tt";489
"8400";2013;"yokaup";"ydinms";"kulj tt";603
"8401";2013;"yokaup";"ydinms";"siivoojat & kettiö tt";322
"8402";2013;"yokaup";"ydinms";"muut tt";182
"8403";2013;"yokaup";"ydinms";NA;151
"8404";2013;"yokaup";"kaupms";"sotilaat";277
"8405";2013;"yokaup";"kaupms";"johtajat";655
"8406";2013;"yokaup";"kaupms";"erityisasiantuntijat";3697
"8407";2013;"yokaup";"kaupms";"asiantuntijat";2609
"8408";2013;"yokaup";"kaupms";"tsto & aspal tt";654
"8409";2013;"yokaup";"kaupms";"pal, myynti & hoito tt";3012
"8410";2013;"yokaup";"kaupms";"maanvil & metsä tt";151
"8411";2013;"yokaup";"kaupms";"rakennus tt";932
"8412";2013;"yokaup";"kaupms";"korj & valm tt";1589
"8413";2013;"yokaup";"kaupms";"pros tt";1031
"8414";2013;"yokaup";"kaupms";"kulj tt";1108
"8415";2013;"yokaup";"kaupms";"siivoojat & kettiö tt";577
"8416";2013;"yokaup";"kaupms";"muut tt";520
"8417";2013;"yokaup";"kaupms";NA;238
"8418";2013;"yokaup";"kaup";"sotilaat";46
"8419";2013;"yokaup";"kaup";"johtajat";806
"8420";2013;"yokaup";"kaup";"erityisasiantuntijat";4376
"8421";2013;"yokaup";"kaup";"asiantuntijat";3199
"8422";2013;"yokaup";"kaup";"tsto & aspal tt";941
"8423";2013;"yokaup";"kaup";"pal, myynti & hoito tt";5028
"8424";2013;"yokaup";"kaup";"maanvil & metsä tt";105
"8425";2013;"yokaup";"kaup";"rakennus tt";1167
"8426";2013;"yokaup";"kaup";"korj & valm tt";2013
"8427";2013;"yokaup";"kaup";"pros tt";1380
"8428";2013;"yokaup";"kaup";"kulj tt";883
"8429";2013;"yokaup";"kaup";"siivoojat & kettiö tt";594
"8430";2013;"yokaup";"kaup";"muut tt";848
"8431";2013;"yokaup";"kaup";NA;335
"8432";2013;"yokaup";"tkakeskus";"sotilaat";120
"8433";2013;"yokaup";"tkakeskus";"johtajat";476
"8434";2013;"yokaup";"tkakeskus";"erityisasiantuntijat";2865
"8435";2013;"yokaup";"tkakeskus";"asiantuntijat";1756
"8436";2013;"yokaup";"tkakeskus";"tsto & aspal tt";390
"8437";2013;"yokaup";"tkakeskus";"pal, myynti & hoito tt";1437
"8438";2013;"yokaup";"tkakeskus";"maanvil & metsä tt";48
"8439";2013;"yokaup";"tkakeskus";"rakennus tt";398
"8440";2013;"yokaup";"tkakeskus";"korj & valm tt";522
"8441";2013;"yokaup";"tkakeskus";"pros tt";419
"8442";2013;"yokaup";"tkakeskus";"kulj tt";538
"8443";2013;"yokaup";"tkakeskus";"siivoojat & kettiö tt";205
"8444";2013;"yokaup";"tkakeskus";"muut tt";172
"8445";2013;"yokaup";"tkakeskus";NA;197
"8446";2013;"yokaup";"yokaup";"sotilaat";1547
"8447";2013;"yokaup";"yokaup";"johtajat";12223
"8448";2013;"yokaup";"yokaup";"erityisasiantuntijat";86093
"8449";2013;"yokaup";"yokaup";"asiantuntijat";77497
"8450";2013;"yokaup";"yokaup";"tsto & aspal tt";27731
"8451";2013;"yokaup";"yokaup";"pal, myynti & hoito tt";87020
"8452";2013;"yokaup";"yokaup";"maanvil & metsä tt";3888
"8453";2013;"yokaup";"yokaup";"rakennus tt";12513
"8454";2013;"yokaup";"yokaup";"korj & valm tt";21236
"8455";2013;"yokaup";"yokaup";"pros tt";12434
"8456";2013;"yokaup";"yokaup";"kulj tt";12443
"8457";2013;"yokaup";"yokaup";"siivoojat & kettiö tt";20192
"8458";2013;"yokaup";"yokaup";"muut tt";8276
"8459";2013;"yokaup";"yokaup";NA;13617
"8460";2013;"yokaup";"pk";"sotilaat";30
"8461";2013;"yokaup";"pk";"johtajat";704
"8462";2013;"yokaup";"pk";"erityisasiantuntijat";2703
"8463";2013;"yokaup";"pk";"asiantuntijat";2399
"8464";2013;"yokaup";"pk";"tsto & aspal tt";732
"8465";2013;"yokaup";"pk";"pal, myynti & hoito tt";1378
"8466";2013;"yokaup";"pk";"maanvil & metsä tt";7
"8467";2013;"yokaup";"pk";"rakennus tt";240
"8468";2013;"yokaup";"pk";"korj & valm tt";254
"8469";2013;"yokaup";"pk";"pros tt";97
"8470";2013;"yokaup";"pk";"kulj tt";190
"8471";2013;"yokaup";"pk";"siivoojat & kettiö tt";233
"8472";2013;"yokaup";"pk";"muut tt";128
"8473";2013;"yokaup";"pk";NA;445
"8474";2013;"pk";"ms";"sotilaat";NA
"8475";2013;"pk";"ms";"johtajat";40
"8476";2013;"pk";"ms";"erityisasiantuntijat";96
"8477";2013;"pk";"ms";"asiantuntijat";47
"8478";2013;"pk";"ms";"tsto & aspal tt";31
"8479";2013;"pk";"ms";"pal, myynti & hoito tt";85
"8480";2013;"pk";"ms";"maanvil & metsä tt";8
"8481";2013;"pk";"ms";"rakennus tt";37
"8482";2013;"pk";"ms";"korj & valm tt";22
"8483";2013;"pk";"ms";"pros tt";11
"8484";2013;"pk";"ms";"kulj tt";24
"8485";2013;"pk";"ms";"siivoojat & kettiö tt";19
"8486";2013;"pk";"ms";"muut tt";6
"8487";2013;"pk";"ms";NA;22
"8488";2013;"pk";"ydinms";"sotilaat";61
"8489";2013;"pk";"ydinms";"johtajat";165
"8490";2013;"pk";"ydinms";"erityisasiantuntijat";433
"8491";2013;"pk";"ydinms";"asiantuntijat";282
"8492";2013;"pk";"ydinms";"tsto & aspal tt";82
"8493";2013;"pk";"ydinms";"pal, myynti & hoito tt";334
"8494";2013;"pk";"ydinms";"maanvil & metsä tt";36
"8495";2013;"pk";"ydinms";"rakennus tt";111
"8496";2013;"pk";"ydinms";"korj & valm tt";86
"8497";2013;"pk";"ydinms";"pros tt";75
"8498";2013;"pk";"ydinms";"kulj tt";126
"8499";2013;"pk";"ydinms";"siivoojat & kettiö tt";113
"8500";2013;"pk";"ydinms";"muut tt";43
"8501";2013;"pk";"ydinms";NA;53
"8502";2013;"pk";"kaupms";"sotilaat";19
"8503";2013;"pk";"kaupms";"johtajat";302
"8504";2013;"pk";"kaupms";"erityisasiantuntijat";1178
"8505";2013;"pk";"kaupms";"asiantuntijat";674
"8506";2013;"pk";"kaupms";"tsto & aspal tt";201
"8507";2013;"pk";"kaupms";"pal, myynti & hoito tt";678
"8508";2013;"pk";"kaupms";"maanvil & metsä tt";49
"8509";2013;"pk";"kaupms";"rakennus tt";629
"8510";2013;"pk";"kaupms";"korj & valm tt";316
"8511";2013;"pk";"kaupms";"pros tt";229
"8512";2013;"pk";"kaupms";"kulj tt";623
"8513";2013;"pk";"kaupms";"siivoojat & kettiö tt";159
"8514";2013;"pk";"kaupms";"muut tt";213
"8515";2013;"pk";"kaupms";NA;126
"8516";2013;"pk";"kaup";"sotilaat";236
"8517";2013;"pk";"kaup";"johtajat";1020
"8518";2013;"pk";"kaup";"erityisasiantuntijat";4417
"8519";2013;"pk";"kaup";"asiantuntijat";2861
"8520";2013;"pk";"kaup";"tsto & aspal tt";766
"8521";2013;"pk";"kaup";"pal, myynti & hoito tt";2334
"8522";2013;"pk";"kaup";"maanvil & metsä tt";75
"8523";2013;"pk";"kaup";"rakennus tt";1181
"8524";2013;"pk";"kaup";"korj & valm tt";1014
"8525";2013;"pk";"kaup";"pros tt";916
"8526";2013;"pk";"kaup";"kulj tt";790
"8527";2013;"pk";"kaup";"siivoojat & kettiö tt";365
"8528";2013;"pk";"kaup";"muut tt";966
"8529";2013;"pk";"kaup";NA;303
"8530";2013;"pk";"tkakeskus";"sotilaat";37
"8531";2013;"pk";"tkakeskus";"johtajat";245
"8532";2013;"pk";"tkakeskus";"erityisasiantuntijat";917
"8533";2013;"pk";"tkakeskus";"asiantuntijat";415
"8534";2013;"pk";"tkakeskus";"tsto & aspal tt";115
"8535";2013;"pk";"tkakeskus";"pal, myynti & hoito tt";373
"8536";2013;"pk";"tkakeskus";"maanvil & metsä tt";18
"8537";2013;"pk";"tkakeskus";"rakennus tt";192
"8538";2013;"pk";"tkakeskus";"korj & valm tt";81
"8539";2013;"pk";"tkakeskus";"pros tt";86
"8540";2013;"pk";"tkakeskus";"kulj tt";107
"8541";2013;"pk";"tkakeskus";"siivoojat & kettiö tt";64
"8542";2013;"pk";"tkakeskus";"muut tt";56
"8543";2013;"pk";"tkakeskus";NA;92
"8544";2013;"pk";"yokaup";"sotilaat";60
"8545";2013;"pk";"yokaup";"johtajat";341
"8546";2013;"pk";"yokaup";"erityisasiantuntijat";1784
"8547";2013;"pk";"yokaup";"asiantuntijat";677
"8548";2013;"pk";"yokaup";"tsto & aspal tt";267
"8549";2013;"pk";"yokaup";"pal, myynti & hoito tt";539
"8550";2013;"pk";"yokaup";"maanvil & metsä tt";11
"8551";2013;"pk";"yokaup";"rakennus tt";164
"8552";2013;"pk";"yokaup";"korj & valm tt";97
"8553";2013;"pk";"yokaup";"pros tt";53
"8554";2013;"pk";"yokaup";"kulj tt";119
"8555";2013;"pk";"yokaup";"siivoojat & kettiö tt";58
"8556";2013;"pk";"yokaup";"muut tt";70
"8557";2013;"pk";"yokaup";NA;171
"8558";2013;"pk";"pk";"sotilaat";786
"8559";2013;"pk";"pk";"johtajat";26532
"8560";2013;"pk";"pk";"erityisasiantuntijat";129288
"8561";2013;"pk";"pk";"asiantuntijat";97289
"8562";2013;"pk";"pk";"tsto & aspal tt";44438
"8563";2013;"pk";"pk";"pal, myynti & hoito tt";91699
"8564";2013;"pk";"pk";"maanvil & metsä tt";944
"8565";2013;"pk";"pk";"rakennus tt";12086
"8566";2013;"pk";"pk";"korj & valm tt";15475
"8567";2013;"pk";"pk";"pros tt";6445
"8568";2013;"pk";"pk";"kulj tt";12917
"8569";2013;"pk";"pk";"siivoojat & kettiö tt";20021
"8570";2013;"pk";"pk";"muut tt";13897
"8571";2013;"pk";"pk";NA;17642
"8572";2014;"ms";"ms";"sotilaat";187
"8573";2014;"ms";"ms";"johtajat";2835
"8574";2014;"ms";"ms";"erityisasiantuntijat";7206
"8575";2014;"ms";"ms";"asiantuntijat";10675
"8576";2014;"ms";"ms";"tsto & aspal tt";4186
"8577";2014;"ms";"ms";"pal, myynti & hoito tt";22247
"8578";2014;"ms";"ms";"maanvil & metsä tt";9667
"8579";2014;"ms";"ms";"rakennus tt";3068
"8580";2014;"ms";"ms";"korj & valm tt";4680
"8581";2014;"ms";"ms";"pros tt";3921
"8582";2014;"ms";"ms";"kulj tt";6810
"8583";2014;"ms";"ms";"siivoojat & kettiö tt";4871
"8584";2014;"ms";"ms";"muut tt";1564
"8585";2014;"ms";"ms";NA;3140
"8586";2014;"ms";"ydinms";"sotilaat";9
